center_start: 2022-08-25T16:00:53.637387788
center_end: 2022-08-25T16:02:44.379227204
cbl_height: 1300
temp_p_mean_selection_cmh: 26.28432200302362
temp_vp_mean_selection_cmh: 28.47397554779578
spec_hum_mean_selection_cmh: 12.191994860645645
temp_p_mean_selection_sht: 25.986481909667013
temp_vp_mean_selection_sht: 28.272802944639167
spec_hum_mean_selection_sht: 12.749923165740507
temp_p_mean_selection_hyt: nan
temp_vp_mean_selection_hyt: nan
spec_hum_mean_selection_hyt: nan


datetime;w_selection [ms-1];dist_abs_selection [m];dist_rel_selection [m];temp_p_diff_selection_cmh [degc];temp_vp_diff_selection_cmh [degc];spec_hum_diff_selection_cmh [gkg-1];temp_p_diff_selection_sht [degc];temp_vp_diff_selection_sht [degc];spec_hum_diff_selection_sht [gkg-1]
2022-08-25 16:00:31.200;-0.3852296843695444;-2312.63520300838;-1.4355312226847334;-0.11705025582043405;-0.10043005345115574;0.09852501884260967;-0.16303215778133762;-0.14595265939867375;0.10356293565678953
2022-08-25 16:00:31.220;-0.38522568654446876;-2312.0108013816207;-1.4351436353862514;-0.1071426706821832;-0.08552278784738832;0.12630714044995273;-0.16323674207665562;-0.1473157094406332;0.09702429470906893
2022-08-25 16:00:31.240;-0.3851835331048733;-2311.386128644008;-1.4347558798000541;-0.10734749693759582;-0.08573446315934774;0.12627704963159125;-0.16344132613885876;-0.147198475311356;0.0988520804072035
2022-08-25 16:00:31.260;-0.3850838904529609;-2310.7611847955704;-1.4343679559261593;-0.10755232295949568;-0.08594613821329489;0.12624695890188242;-0.16364590996783335;-0.1470812433324653;0.1006798617215825
2022-08-25 16:00:31.280;-0.3849319913452082;-2310.1359698362794;-1.433979863764549;-0.10775714874782594;-0.08968531258883417;0.10632458020839763;-0.16385049356352255;-0.1461416451549411;0.10715564551023604
2022-08-25 16:00:31.300;-0.38469738017903016;-2309.5104837661347;-1.433591603315223;-0.08773722024685426;-0.07305624349785234;0.08637227002530423;-0.15394269989814546;-0.13560931044342794;0.11025390519470335
2022-08-25 16:00:31.320;-0.3844296637535137;-2308.8847265851364;-1.4332031745781815;-0.08794205940771249;-0.07326791008565436;0.0863422787010446;-0.15920347500127008;-0.1419333987707745;0.10447334204741665
2022-08-25 16:00:31.340;-0.3841079346844851;-2308.2586982932844;-1.4328145775534242;-0.08814689833517164;-0.07347957641578517;0.08631228746510189;-0.16446424295144624;-0.14825705958348578;0.09869501699243521
2022-08-25 16:00:31.360;-0.38373805955449625;-2307.6323988905788;-1.4324258122409517;-0.08835173702917487;-0.07720909440714507;0.06644726331298578;-0.18994971628614365;-0.17836538174854866;0.07367486672961299
2022-08-25 16:00:31.380;-0.3833568171729607;-2307.005820907696;-1.4320368740043008;-0.11889362353653965;-0.11147775974554719;0.04669904524757307;-0.16487340804410877;-0.14703577906873022;0.10792807205905852
2022-08-25 16:00:31.400;-0.3828812213017977;-2306.378979283283;-1.431647772116397;-0.11909844100413025;-0.1116893820020195;0.046669152753352705;-0.15496564781124533;-0.13600965766470097;0.11381734172477742
2022-08-25 16:00:31.420;-0.3823575042255001;-2305.7518665480166;-1.4312585019407777;-0.11930325823837862;-0.11190100400082059;0.046639260347165035;-0.1450579011847637;-0.12498315467927057;0.11970852367277551
2022-08-25 16:00:31.440;-0.38178745753918214;-2305.1244827018963;-1.430869063477443;-0.11950807523917106;-0.11211262574195047;0.04660936802901183;-0.135150168164607;-0.11395627006599796;0.1256016180475683
2022-08-25 16:00:31.460;-0.381187482710054;-2304.4968277449225;-1.4304794567263925;-0.1348813745114832;-0.12338090440564287;0.07039420588720802;-0.1555794137606128;-0.13845516282280812;0.10349134929600368
2022-08-25 16:00:31.480;-0.38054509341496395;-2303.868901677095;-1.4300896816876267;-0.15025465279117967;-0.13464256691164422;0.09421979947369152;-0.17600863144456724;-0.16294779871314802;0.08141422873725013
2022-08-25 16:00:31.500;-0.3798460362677192;-2303.240704498414;-1.4296997383611452;-0.1504594483322741;-0.1334452209200876;0.10213611708124226;-0.1635728207668805;-0.14812860321318055;0.09434402497260841
2022-08-25 16:00:31.520;-0.37910882659281203;-2302.612236208879;-1.429309626746948;-0.15066424364008313;-0.13224709465995232;0.11005696868311965;-0.1511370271554071;-0.13330724567957475;0.10728539220730049
2022-08-25 16:00:31.540;-0.3782803042238203;-2301.9834968084906;-1.4289193468450356;-0.11041986274941351;-0.08890956188675858;0.12582569799332965;-0.17662235307698637;-0.1635828910358299;0.08132012140553257
2022-08-25 16:00:31.560;-0.3774754175216879;-2301.3544862972485;-1.4285288986554074;-0.11062468526896296;-0.0891212330718858;0.1257956085932328;-0.17682692648804021;-0.16330149784032244;0.08407568548372701
2022-08-25 16:00:31.580;-0.37663931188433497;-2300.725204675153;-1.4281382821780637;-0.11082950755494281;-0.08933290399911442;0.12576551928177615;-0.17703149966580867;-0.16302010826767344;0.08683124652223562
2022-08-25 16:00:31.600;-0.37578461984428346;-2300.0956519422034;-1.4277474974130044;-0.11103432960758042;-0.09729817743029656;0.08201187828003142;-0.192404482458862;-0.18057716345423103;0.07515490889207044
2022-08-25 16:00:31.620;-0.37486325308266377;-2299.4658280984004;-1.4273565443602299;-0.08090235248906552;-0.07469589516389163;0.03830833920494747;-0.177440645322001;-0.16475840130065933;0.07933671080701643
2022-08-25 16:00:31.640;-0.37394806811481984;-2298.8357256324234;-1.4269654183572078;-0.08110719483360995;-0.07490753848824028;0.03827846776304433;-0.15742069901454414;-0.1408543832985032;0.10041817402422204
2022-08-25 16:00:31.660;-0.3730114771381595;-2298.205359566913;-1.426574128729002;-0.08131203694458478;-0.07511918155457664;0.03824859640912592;-0.13740078015228363;-0.11694463130099564;0.12153025451396715
2022-08-25 16:00:31.680;-0.3720457435611023;-2297.574722390549;-1.4261826708130805;-0.08151687882216052;-0.06760031513615417;0.081803973756859;-0.18311048483399617;-0.1703534936278146;0.08000562312214221
2022-08-25 16:00:31.700;-0.371095645219939;-2296.9438141033315;-1.4257910446094435;-0.10194619773412583;-0.0843010303236369;0.10367692526399352;-0.17573087417735422;-0.16181020780361166;0.08626190591165717
2022-08-25 16:00:31.720;-0.3701316398864812;-2296.3126347052603;-1.425399250118091;-0.12237548873432402;-0.10099634798850587;0.12558408927987763;-0.16835127366703517;-0.15326640031189243;0.09252096334430249
2022-08-25 16:00:31.740;-0.3691343159771362;-2295.6811841963354;-1.425007287339023;-0.12258030223287975;-0.10120800971761668;0.12555400060481858;-0.19889252628319554;-0.18784026827437117;0.07105596309696516
2022-08-25 16:00:31.760;-0.3681279393881772;-2295.049462576557;-1.4246151562722391;-0.12278511549797955;-0.10141967118888573;0.12552391201840152;-0.17887264777271383;-0.16393924880985367;0.0921225869139537
2022-08-25 16:00:31.780;-0.3671280268450716;-2294.4174698459537;-1.4242228569177582;-0.12298992852956658;-0.11149478122583645;0.06987104023373725;-0.16896500766295475;-0.15291475355756745;0.09800396548833845
2022-08-25 16:00:31.800;-0.3661283681245797;-2293.785206004497;-1.4238303892755615;-0.1366776800424283;-0.1249690598803781;0.07164251306409675;-0.17366389810018035;-0.1583395928303588;0.09410538439044913
2022-08-25 16:00:31.820;-0.3651267529994051;-2293.1526710521866;-1.4234377533456493;-0.1503654128696077;-0.1384433182505731;0.07341416237260034;-0.17836278215343526;-0.16376421806187125;0.09020788417374881
2022-08-25 16:00:31.840;-0.3641254320382401;-2292.5198649890226;-1.4230449491280215;-0.1640531270110479;-0.15191755634034365;0.07518598816181132;-0.18306165982266265;-0.16918862930559442;0.08631146456096772
2022-08-25 16:00:31.860;-0.3631063709594672;-2291.886787815005;-1.4226519766226782;-0.16425791143050006;-0.15025298113871344;0.08573742906402337;-0.16978331639284505;-0.1537615935570642;0.09787832457861967
2022-08-25 16:00:31.880;-0.3620739584093152;-2291.253431980018;-1.422258831143006;-0.1492944310799409;-0.13519240841915092;0.08566360392439165;-0.13965136391902178;-0.11927382628435623;0.12118409913740535
2022-08-25 16:00:31.900;-0.3610481203180236;-2290.619812584293;-1.4218655220622314;-0.13433097125468763;-0.12013186416705679;0.0855897422409182;-0.10951945272937991;-0.08477873806036484;0.1445278577314788
2022-08-25 16:00:31.920;-0.3600512924436524;-2289.9859220777143;-1.4214720446937414;-0.134535775732477;-0.12034349448352799;0.08555975327498366;-0.16534096423230693;-0.14894301925504294;0.09981135291564946
2022-08-25 16:00:31.940;-0.35905548932945236;-2289.351760460282;-1.421078399037536;-0.13474057997669675;-0.11350629232455134;0.12528229419714343;-0.20093808818869974;-0.1899570019402148;0.07074253542720044
2022-08-25 16:00:31.960;-0.3580062348453511;-2288.717327731996;-1.420684585093615;-0.07932856624970341;-0.05771878645307282;0.12509153845885024;-0.18597442007739318;-0.17216703979777037;0.08606706960370936
2022-08-25 16:00:31.980;-0.3569708406831098;-2288.0826238928566;-1.4202906028619782;-0.023916628403842566;-0.0019314575273696732;0.12490028678494092;-0.17101077249139252;-0.15437402126251243;0.10140792528462761
2022-08-25 16:00:32.000;-0.3560262459969043;-2287.4476489428635;-1.419896452342626;-0.0241215080624535;-0.00214318725081597;0.12487019999086968;-0.17121534769170665;-0.15590137751711097;0.09394042572382233
2022-08-25 16:00:32.020;-0.35373363511142775;-2286.8125334374345;-1.4195022145757408;-0.02473614563658444;4.7756819505195836e-05;0.1407131714790566;-0.17182907189310725;-0.15702985748747267;0.09105773611256929
2022-08-25 16:00:32.040;-0.35145960371958845;-2286.1774079320166;-1.4191079706015226;-0.02535078110887312;0.0022418145249858412;0.15657424696468603;-0.172442793995792;-0.15815832671266605;0.08817509985298422
2022-08-25 16:00:32.060;-0.34926423036038523;-2285.54227242661;-1.4187137204199718;-0.06641370474077135;-0.03912050425721958;0.15660070810344706;-0.15788840515158853;-0.1414464387562333;0.0997357358540345
2022-08-25 16:00:32.080;-0.3470351334366643;-2284.9071269212145;-1.418319464031088;-0.06702825297614723;-0.03975565214036436;0.1565102115732131;-0.21411843913318052;-0.20534995690165658;0.05880837605873879
2022-08-25 16:00:32.100;-0.34483672760278433;-2284.27197141583;-1.417925201434872;-0.07269881463432526;-0.04661353694259418;0.15005174380189246;-0.21068725948708078;-0.20119641674067168;0.0627425183655479
2022-08-25 16:00:32.120;-0.3426616470404859;-2283.636805910457;-1.4175309326313228;-0.07836935343297924;-0.05347083028814126;0.14359631910149417;-0.20725609434918368;-0.1970426905778453;0.06667773490718432
2022-08-25 16:00:32.140;-0.34051081652105114;-2283.0016228332097;-1.4171366529203147;-0.08403986937182495;-0.06032753241716904;0.13714393617010678;-0.20382494371903448;-0.19288877836412155;0.07061402594952071
2022-08-25 16:00:32.160;-0.3383850582052347;-2282.366437327859;-1.4167423717021002;-0.08971036245120345;-0.06718364357057993;0.13069459370655245;-0.20039380759674685;-0.18873468005038774;0.07455139175868375
2022-08-25 16:00:32.180;-0.33628509202248424;-2281.731241822519;-1.416348084276553;-0.09538083267134212;-0.07403916398904897;0.12424829040991447;-0.19696268598237765;-0.18458039558804273;0.07848983260057807
2022-08-25 16:00:32.200;-0.33424717659491715;-2281.0960363171907;-1.415953790643673;-0.12127513455024896;-0.10717639711159421;0.08448163208145232;-0.1773524952611112;-0.16389684211758038;0.0837041661124811
2022-08-25 16:00:32.220;-0.33219213306941514;-2280.4608208118734;-1.4155594908034603;-0.12188956428568432;-0.10781130302060404;0.08439167516030288;-0.14763047897098858;-0.1288496525693148;0.1125077090852944
2022-08-25 16:00:32.240;-0.3301644260605661;-2279.8255953065673;-1.4151651847559148;-0.12250399192007322;-0.10844620660960658;0.08430171903402517;-0.20891555682094776;-0.19854026545014847;0.06766485163293723
2022-08-25 16:00:32.260;-0.3281615077728878;-2279.1903598012723;-1.4147708725010366;-0.12311841745313146;-0.10696865248180387;0.09612432662999382;-0.17413766611354475;-0.15886889884880873;0.0938120962671416
2022-08-25 16:00:32.280;-0.3261864691010701;-2278.5551142959885;-1.4143765540388258;-0.1237328408850864;-0.10548936124117603;0.1079570432855963;-0.1393599186104595;-0.11918846005754347;0.12000669660595698
2022-08-25 16:00:32.300;-0.3242146294449009;-2277.919858790716;-1.413982229369282;-0.10412361527389535;-0.08576184381345087;0.10780841076306835;-0.15008551993042119;-0.12941342716622728;0.12330386235692714
2022-08-25 16:00:32.320;-0.32229852858554714;-2277.2845932854543;-1.4135878984924057;-0.10473807601843887;-0.0863968204206671;0.10771828021560204;-0.1759787817070375;-0.15929383282558263;0.1018966496706053
2022-08-25 16:00:32.340;-0.3204104424337615;-2276.649317780204;-1.4131935614081967;-0.1053525346614812;-0.08703179470685285;0.1076281504646186;-0.19428810113071648;-0.1813169267996244;0.08170212091581952
2022-08-25 16:00:32.360;-0.31855023899852397;-2276.0140322749357;-1.4127992181166367;-0.10596699120336339;-0.08766676667246287;0.10753802151008962;-0.21259734580541334;-0.2033348157139443;0.061534919120573406
2022-08-25 16:00:32.380;-0.31667609936755287;-2275.378729196367;-1.4124048639167324;-0.07624622431868389;-0.057758337259166126;0.10736002185127447;-0.18287574863301614;-0.1689547411186112;0.08657455187276852
2022-08-25 16:00:32.400;-0.3148709249837512;-2274.7434236911213;-1.412010508210507;-0.0768607389294722;-0.05839336878798207;0.10726989514600227;-0.19360115264355926;-0.18115285566311456;0.07871681544325781
2022-08-25 16:00:32.420;-0.3130927570273577;-2274.1081081858865;-1.411616146296949;-0.07747525143870249;-0.05902839799582438;0.10717976923716321;-0.19252953095905667;-0.17958687296275855;0.08146448720633437
2022-08-25 16:00:32.440;-0.3113411537748306;-2273.472782680663;-1.411221778176058;-0.0780897618466021;-0.059663424882749894;0.10708964412472355;-0.19145791409516022;-0.17802082399173003;0.0842125562157996
2022-08-25 16:00:32.460;-0.30961560501996765;-2272.8374471754505;-1.4108274038478346;-0.07870427015300052;-0.060298449448701774;0.10699951980869571;-0.19038630205164253;-0.17645470874144564;0.08696102252010185
2022-08-25 16:00:32.480;-0.3079155359328327;-2272.2021016702492;-1.4104330233122782;-0.07931877635795459;-0.06093347169368002;0.10690939628907614;-0.18931469482844676;-0.17488852720389048;0.08970988616770903
2022-08-25 16:00:32.500;-0.30624031103180693;-2271.566746165059;-1.4100386365693893;-0.079933280461578;-0.06156849161774147;0.10681927356583287;-0.18824309242580028;-0.1733222793707654;0.09245914720704462
2022-08-25 16:00:32.520;-0.30458923825358153;-2270.9313806598802;-1.4096442436191674;-0.08054778246375704;-0.062203509220942976;0.10672915163897478;-0.18717149484341888;-0.1717559652339986;0.09520880568657653
2022-08-25 16:00:32.540;-0.3029932040096649;-2270.2960051547125;-1.4092498444616128;-0.10138543113803067;-0.08601896061244219;0.09080432892120349;-0.1776735900922901;-0.16148442645531702;0.09916817076556406
2022-08-25 16:00:32.560;-0.3013881565050459;-2269.660619649556;-1.4088554390967256;-0.10199988742434485;-0.08665390443487553;0.09071432686456937;-0.1580641711257087;-0.13964751442135537;0.11090408581106992
2022-08-25 16:00:32.580;-0.29980488645765957;-2269.0252241444105;-1.4084610275245057;-0.10261434160932836;-0.08728884593656261;0.09062432560323153;-0.16878943170745941;-0.15250655722933004;0.09931109393241755
2022-08-25 16:00:32.600;-0.29824251764117504;-2268.389818639276;-1.408066609744953;-0.10322879369315174;-0.0879237851181287;0.09053432513715265;-0.17951464867774547;-0.1653638618450799;0.08772711166177594
2022-08-25 16:00:32.620;-0.2967051633971802;-2267.754403134153;-1.4076721857580676;-0.1088989893562804;-0.09224032496674539;0.09840309670337355;-0.1902398220367374;-0.1769041528041697;0.08358633556449213
2022-08-25 16:00:32.640;-0.2951887791438516;-2267.118970054158;-1.4072777508618621;-0.11456916216181767;-0.09796566591298728;0.09832768125757951;-0.19085348117982193;-0.17786799960127553;0.0816336730862357
2022-08-25 16:00:32.660;-0.29368352507403667;-2266.4835345490574;-1.4068833144603112;-0.1151835871858431;-0.09860058989718112;0.09823762362140975;-0.1965228631486795;-0.1846129303694255;0.0758008162877033
2022-08-25 16:00:32.680;-0.29219535756328474;-2265.848089043968;-1.4064888718514277;-0.11579801010882207;-0.09923551156102661;0.0981475667810141;-0.20219222226301525;-0.19135740526262168;0.06997025200507956
2022-08-25 16:00:32.700;-0.2907309503383339;-2265.2126335388893;-1.4060944230352113;-0.11641243093052722;-0.10550053160093142;0.06630944717949205;-0.18258303768185868;-0.16788111637758618;0.09097566531339218
2022-08-25 16:00:32.720;-0.2892739132689622;-2264.577168033793;-1.405699968011644;-0.11702684965118593;-0.10613539601578026;0.06621962905845358;-0.18825240297717727;-0.17413337786426553;0.0879276265293143
2022-08-25 16:00:32.740;-0.2878308973208371;-2263.941692528708;-1.4053055067807443;-0.11764126627091187;-0.10677025811096286;0.06612981173100607;-0.1939217454182014;-0.18038550557871247;0.08488011643228432
2022-08-25 16:00:32.760;-0.28640086420511357;-2263.3062070236338;-1.4049110393425115;-0.11825568078942084;-0.10740511788608131;0.06603999519715664;-0.13386731555890918;-0.11195875954716428;0.12958467135785412
2022-08-25 16:00:32.780;-0.2850019073051361;-2262.670711518571;-1.404516565696946;-0.1390927438324958;-0.12206683737101542;0.10172933319761412;-0.13700891587557606;-0.11573333294380461;0.12614434863972157
2022-08-25 16:00:32.800;-0.2836138301746486;-2262.035206013519;-1.404122085844048;-0.15992972175181208;-0.1367135460771678;0.13751034163751719;-0.1401505037156241;-0.11950775249395917;0.1227047754363415
2022-08-25 16:00:32.820;-0.2822158715835388;-2261.3996905084787;-1.4037275997838172;-0.16054404694463997;-0.13687746598528605;0.14007645087947118;-0.1576163977977032;-0.13969434425023053;0.1080891237570043
2022-08-25 16:00:32.840;-0.28082676564016545;-2260.7641650034493;-1.4033331075162536;-0.16115837003670563;-0.1370413045411496;0.14264303059726124;-0.17508222059580447;-0.15987795484322476;0.09348862992040274
2022-08-25 16:00:32.860;-0.2794455043678201;-2260.128629498431;-1.4029386090413574;-0.1617726910281796;-0.13720506173299185;0.1452100808666259;-0.19254797211038266;-0.18005858707680034;0.0789032793798583
2022-08-25 16:00:32.880;-0.2779726886354807;-2259.493076417115;-1.402544099656256;-0.09160845917384464;-0.06515966353114067;0.1528910061200719;-0.1830503949149076;-0.16863754353862248;0.0893621232136379
2022-08-25 16:00:32.900;-0.27660482505968165;-2258.857520912119;-1.4021495887666942;-0.09222292125108211;-0.06579471622116984;0.1528005423752692;-0.18619185810620564;-0.17175204130437294;0.08965118948473894
2022-08-25 16:00:32.920;-0.2752418958672823;-2258.2219554071344;-1.4017550716697995;-0.09283738122727314;-0.06642976658965694;0.15271007942992476;-0.18933330882151012;-0.17486660728648928;0.08993980535624146
2022-08-25 16:00:32.940;-0.2738864096039966;-2257.586379902161;-1.4013605483655722;-0.08334067983307492;-0.06958407512549769;0.08097776433513104;-0.1899469572434711;-0.1771465334612543;0.0805482788538665
2022-08-25 16:00:32.960;-0.2725167480552615;-2256.9507943971985;-1.4009660188540123;-0.0738440178479074;-0.06003867379839534;0.0808584492482769;-0.19056060356700044;-0.17712359328901073;0.08417308791453593
2022-08-25 16:00:32.980;-0.27116320654643294;-2256.3151988922473;-1.4005714831351195;-0.07445851303063833;-0.06067364133124187;0.08076852406087731;-0.19117424779204129;-0.1771006645292772;0.08779786134290646
2022-08-25 16:00:33.000;-0.26981109125907965;-2255.6795933873072;-1.4001769412088942;-0.07507300611220913;-0.06130860654391057;0.08067859966801372;-0.19178788991887785;-0.17707774718142844;0.09142259914241357
2022-08-25 16:00:33.020;-0.2718877134304061;-2255.044007882345;-1.399782411697334;-0.09064929175011471;-0.07700235569929959;0.08066272682877695;-0.19725252508788316;-0.18410476511483864;0.08282912332697734
2022-08-25 16:00:33.040;-0.27395381631571436;-2254.4084723773267;-1.3993879132224378;-0.0986422329463359;-0.08506085432130561;0.0806248020510889;-0.20018937815506632;-0.1871720337461369;0.08221965161682299
2022-08-25 16:00:33.060;-0.27601907444373175;-2253.7729868722527;-1.3989934457842053;-0.10663515245378008;-0.09311933234479142;0.08058686820321448;-0.20312622337126385;-0.19023932035092628;0.08161002235265791
2022-08-25 16:00:33.080;-0.2780724284642414;-2253.137551367152;-1.3985990093826544;-0.10704476902944648;-0.09354259530854137;0.08052691967002801;-0.19342425866471302;-0.17910010108782615;0.08931206051294538
2022-08-25 16:00:33.100;-0.2800763641185722;-2252.5021658619953;-1.3982046040177671;-0.07712130120771477;-0.05919897812085395;0.10420747936456998;-0.17361129287734656;-0.15738408312522267;0.09920637477024208
2022-08-25 16:00:33.120;-0.2821248340871344;-2251.866830356783;-1.3978102296895434;-0.07753095742507199;-0.05962230814323988;0.10414741332404986;-0.2144644654114174;-0.2040565778892045;0.06809008562124497
2022-08-25 16:00:33.140;-0.28417001317672963;-2251.2315372783196;-1.3974158816970441;-0.07794061270860553;-0.060045637134145124;0.10408734763735517;-0.20476252558005825;-0.19291884023645878;0.07578441607531161
2022-08-25 16:00:33.160;-0.286211397885558;-2250.5963017730246;-1.397021569442166;-0.07835026705814485;-0.06046896509379707;0.10402728230451253;-0.19506061248886652;-0.18178032899042762;0.08348288890674205
2022-08-25 16:00:33.180;-0.2882312497485664;-2249.961116267674;-1.3966272882239514;-0.07875992047391733;-0.04817147129121935;0.17569890474847583;-0.16513678118683828;-0.14652461307120745;0.1123172864784241
2022-08-25 16:00:33.200;-0.2903121123145369;-2249.325980762267;-1.3962330380424006;-0.11455792819291233;-0.084227611754919;0.17574048123869446;-0.17060138720739104;-0.1532247612510531;0.10557193941070331
2022-08-25 16:00:33.220;-0.2923879237955877;-2248.6908952568338;-1.3958388188975315;-0.1503558381238328;-0.12028369140269746;0.1757818550398209;-0.17606597845905725;-0.15992436125104348;0.09882944986849296
2022-08-25 16:00:33.240;-0.2944099783169769;-2248.0558597513445;-1.3954446307893262;-0.15076539188399707;-0.1207069945999919;0.17572143287936015;-0.20680788235812742;-0.19437791536192606;0.07918724639110941
2022-08-25 16:00:33.260;-0.29642639329311;-2247.4208742457995;-1.3950504737177845;-0.15117494471050819;-0.12113029676552145;0.17566101107488485;-0.17182874095987444;-0.1549891319634611;0.10259011007443242
2022-08-25 16:00:33.280;-0.29843693230565926;-2246.7859387401986;-1.3946563476829064;-0.1515844966033093;-0.1215535978992861;0.17560058962642344;-0.20762601854146823;-0.19785440053185255;0.06419666439005844
2022-08-25 16:00:33.300;-0.30044140168350914;-2246.151053234571;-1.39426225268471;-0.15199404756268464;-0.12197689800157008;0.17554016853394394;-0.19286875104756263;-0.1801141583036241;0.08041624069190867
2022-08-25 16:00:33.320;-0.30243964949160673;-2245.5162177288876;-1.3938681887231772;-0.15240359758817945;-0.12240019707191863;0.1754797477974659;-0.1781115241293989;-0.16237058686594708;0.09665378346118203
2022-08-25 16:00:33.340;-0.3044411602332729;-2244.8814322231483;-1.3934741557983084;-0.1528131466801348;-0.12989637978008517;0.13552479702082287;-0.18863149225125397;-0.174686145991231;0.08696243838552675
2022-08-25 16:00:33.360;-0.3063969314147632;-2244.2466967173823;-1.393080153910121;-0.12794557496446046;-0.10839789937536892;0.11548735201753146;-0.17892973586912575;-0.16321732351609342;0.09652816706897127
2022-08-25 16:00:33.380;-0.3083462658703664;-2243.612003645496;-1.392686178362084;-0.10307807149539272;-0.08689516987995916;0.09547837712377039;-0.16922800622642598;-0.1517473124663269;0.10610032582377293
2022-08-25 16:00:33.400;-0.310318903742131;-2242.977368139618;-1.392292238547224;-0.1034876869665915;-0.08731844815323342;0.09541835531570086;-0.19996958443334023;-0.18653133270144906;0.08458924087569031
2022-08-25 16:00:33.420;-0.3122889575348673;-2242.3427826336847;-1.391898329769028;-0.10389730150390974;-0.09055789399783265;0.07947849597921319;-0.17004624004237456;-0.15226453852550037;0.10783729486568205
2022-08-25 16:00:33.440;-0.31434547971624677;-2241.7082471277245;-1.3915044520275133;-0.17508246334651645;-0.16224121866994068;0.07962367785919433;-0.1805661481570766;-0.16326407145565724;0.10558457086828277
2022-08-25 16:00:33.460;-0.31629913439778845;-2241.0737616217084;-1.3911106053226625;-0.17549197916477866;-0.1626643764559148;0.07956373515978932;-0.18097524889747518;-0.16434612435163842;0.10179866955871475
2022-08-25 16:00:33.480;-0.3182466802295765;-2240.4393261156365;-1.3907167896544752;-0.1759014940495014;-0.163087533210863;0.07950379281346542;-0.18138434870524378;-0.1654281694386981;0.09801282501561204
2022-08-25 16:00:33.500;-0.32018826969836456;-2239.804940609509;-1.3903230050229516;-0.17631100800062782;-0.16351068893512632;0.0794438508202262;-0.14135044318890522;-0.11827035118163565;0.13653253332904214
2022-08-25 16:00:33.520;-0.3221193078672172;-2239.1706051033543;-1.3899292514281099;-0.1767205210183853;-0.16041414124307352;0.0992357438035274;-0.156925702367964;-0.1373636859960783;0.11732799864780574
2022-08-25 16:00:33.540;-0.324044757186618;-2238.536319597144;-1.3895355288699318;-0.17713003310248965;-0.15731270839662415;0.11905601452613723;-0.1725009191068736;-0.15645258033292464;0.09814704744530545
2022-08-25 16:00:33.560;-0.3259567758654517;-2237.902084090878;-1.3891418373484172;-0.16742883466250547;-0.14826105372977594;0.11498837597984668;-0.17543770641758982;-0.159684405365212;0.09660729295002746
