center_start: 2022-08-04T14:32:11.307449807
center_end: 2022-08-04T14:32:51.804958584
cbl_height: 3200
temp_p_mean_selection_cmh: 35.30427100998112
temp_vp_mean_selection_cmh: 36.71868580358195
spec_hum_mean_selection_cmh: 7.611341973268421
temp_p_mean_selection_sht: 34.87268745712894
temp_vp_mean_selection_sht: 36.32462957845711
spec_hum_mean_selection_sht: 7.825501245312473
temp_p_mean_selection_hyt: 35.13933278638875
temp_vp_mean_selection_hyt: 36.385965370790295
spec_hum_mean_selection_hyt: 6.705612972475949


datetime;w_selection [ms-1];dist_abs_selection [m];dist_rel_selection [m];temp_p_diff_selection_cmh [degc];temp_vp_diff_selection_cmh [degc];spec_hum_diff_selection_cmh [gkg-1];temp_p_diff_selection_sht [degc];temp_vp_diff_selection_sht [degc];spec_hum_diff_selection_sht [gkg-1];temp_p_diff_selection_hyt [degc];temp_vp_diff_selection_hyt [degc];spec_hum_diff_selection_hyt [gkg-1]
2022-08-04 14:32:04.000;-0.9622887303362222;-892.4722868020472;-1.3758064313592475;-0.2921456119255623;-0.2563108646658776;0.20098853241486392;-0.3318930987797799;-0.3041226915090576;0.1591181240435624;-0.4196851317224599;-0.3906155125858888;0.1665624203761018
2022-08-04 14:32:04.020;-0.9340099541315949;-891.8075089275662;-1.374781631274515;-0.277416516934764;-0.24765609682994238;0.16763756314206102;-0.3318930987797799;-0.3040600473598758;0.15945885487537925;-0.4196851317224599;-0.3906155125858888;0.1665624203761018
2022-08-04 14:32:04.040;-0.9064136430236511;-891.1427217498713;-1.3737568168482484;-0.262687421943852;-0.2389791302640134;0.1344124774406783;-0.3318930987797799;-0.30399740323559143;0.15979958580327036;-0.4196851317224599;-0.3906155125858888;0.1665624203761018
2022-08-04 14:32:04.060;-0.8793261471105083;-890.47792524533;-1.3727319880440167;-0.24795832695305364;-0.2302800337407831;0.1013128596620625;-0.3318930987797799;-0.30393475913586343;0.16014031682734853;-0.4196851317224599;-0.3906155125858888;0.1665624203761018
2022-08-04 14:32:04.080;-0.8525138464009816;-889.8131146740343;-1.3717071375549315;-0.2295469582144989;-0.21277190580538274;0.09594692774710545;-0.3240025121776071;-0.29517089229533866;0.16468370634428897;-0.4196851317224599;-0.3906155125858888;0.1665624203761018
2022-08-04 14:32:04.100;-0.8257284569833452;-889.1482853078342;-1.3706822580922289;-0.21113558947605782;-0.19526331835227495;0.09058418748910846;-0.31611192557532064;-0.28640656347635485;0.16922941649028633;-0.4196851317224599;-0.3906155125858888;0.1665624203761018
2022-08-04 14:32:04.120;-0.798677854193023;-888.4834371467878;-1.3696573496559987;-0.19272422073744622;-0.17775427154607826;0.08522463733022878;-0.30822133897314785;-0.27764177246233857;0.1737774483336869;-0.4196851317224599;-0.3906155125858888;0.1665624203761018
2022-08-04 14:32:04.140;-0.771070148667045;-887.818562265049;-1.368632400028013;-0.1743128519989483;-0.16024476555215017;0.07986827571306421;-0.3003307523708614;-0.2688765190352953;0.17832780294355377;-0.4196851317224599;-0.3906155125858888;0.1665624203761018
2022-08-04 14:32:04.160;-0.7426606940020831;-887.1536977556825;-1.367607466389741;-0.19745857269880673;-0.18231260221303103;0.08629885727750786;-0.3003307523708614;-0.26919034831427524;0.17662095237112663;-0.4196851317224599;-0.3906155125858888;0.1665624203761018
2022-08-04 14:32:04.180;-0.7131023106087557;-886.4888569342147;-1.366582569267968;-0.22060429339866516;-0.20437978704264026;0.09273402388980223;-0.3003307523708614;-0.2695041782102905;0.17491410422309794;-0.4196851317224599;-0.3906155125858888;0.1665624203761018
2022-08-04 14:32:04.200;-0.6821460735963804;-885.824039800762;-1.3655577086628734;-0.24375001409858044;-0.22644631976864105;0.09917377821823425;-0.3003307523708614;-0.2698180087235116;0.17320725849867458;-0.4196851317224599;-0.3906155125858888;0.1665624203761018
2022-08-04 14:32:04.220;-0.6495799441137369;-885.1592463555571;-1.3645328845748161;-0.26689573479843887;-0.24851220011778707;0.10561812293226236;-0.3003307523708614;-0.27013183985399536;0.1715004151971451;-0.4196851317224599;-0.3906155125858888;0.1665624203761018
2022-08-04 14:32:04.240;-0.6152425318910676;-884.4944765986584;-1.363508097003886;-0.2900414554982973;-0.2705774278178552;0.11206706070254224;-0.3003307523708614;-0.27044567160202604;0.16979357431786468;-0.4196851317224599;-0.3906155125858888;0.1665624203761018
2022-08-04 14:32:04.260;-0.5790040034752418;-883.8297209284792;-1.3624833311485873;-0.29635392478009237;-0.27475507602265736;0.12381462527037446;-0.30664322165265645;-0.277394560344014;0.16649754338303957;-0.4196851317224599;-0.3906155125858888;0.1665624203761018
2022-08-04 14:32:04.280;-0.540843910982542;-883.1649697419198;-1.3614585722050918;-0.30266639406188744;-0.2789299573183399;0.13557796508366327;-0.3129556909344515;-0.2843432020512111;0.16320274235946108;-0.4196851317224599;-0.3906155125858888;0.1665624203761018
2022-08-04 14:32:04.300;-0.500775600670588;-882.5002230360114;-1.3604338201688235;-0.3089788633436257;-0.2831020686749781;0.14735709863725077;-0.31926816021618976;-0.2912915968091667;0.1599091708314786;-0.4196851317224599;-0.3906155125858888;0.1665624203761018
2022-08-04 14:32:04.320;-0.4588673685735226;-881.8354808077856;-1.3594090750352057;-0.31529133262542075;-0.28727140706037346;0.1591520444450829;-0.3255806294980417;-0.29823974470394177;0.15661682838349655;-0.41442474065426893;-0.38493446900115913;0.16872577731211802
2022-08-04 14:32:04.340;-0.41523599929572486;-881.170743054332;-1.358384336799752;-0.321603801907159;-0.2914379694394853;0.17096282104028226;-0.3318930987797799;-0.30518764582074454;0.15332571460021072;-0.40916434958607795;-0.37925330176613414;0.17088974027961346
2022-08-04 14:32:04.360;-0.37001117193375654;-880.5060010167363;-1.3573595919600034;-0.3110830197708907;-0.2792905704641413;0.17952599105333888;-0.3255806294980417;-0.297989069180737;0.15798025643429892;-0.40916434958607795;-0.37925330176613414;0.17088974027961346
2022-08-04 14:32:04.380;-0.3234097494552546;-879.8412380123336;-1.3563348147985028;-0.3005622376346224;-0.2671415394170964;0.18809758234462226;-0.31926816021618976;-0.2907900512977264;0.16263705018103636;-0.40916434958607795;-0.37925330176613414;0.17088974027961346
2022-08-04 14:32:04.400;-0.27563724356148567;-879.1764698886836;-1.3553100297453362;-0.2900414554982973;-0.2549908748640206;0.19667760228039644;-0.3129556909344515;-0.28359059198430003;0.16729609678756052;-0.40916434958607795;-0.37925330176613414;0.17088974027961346
2022-08-04 14:32:04.420;-0.22689911050384615;-878.5116887197655;-1.3542852245820056;-0.279520673362029;-0.24283857536916287;0.20526605823268884;-0.30664322165265645;-0.276390691052363;0.17195739720162528;-0.40916434958607795;-0.37925330176613414;0.17088974027961346
2022-08-04 14:32:04.440;-0.17740900986494318;-877.8468945040659;-1.3532603993061785;-0.2689998912257039;-0.23068463949580575;0.21386295757940754;-0.3003307523708614;-0.26919034831427524;0.17662095237112663;-0.40916434958607795;-0.37925330176613414;0.17088974027961346
2022-08-04 14:32:04.460;-0.12739058552585147;-877.1818064173276;-1.3522351210082566;-0.2675114164332655;-0.22981899718793386;0.210443723666085;-0.30409693869720655;-0.2732655468430991;0.17503900778024128;-0.4129324673560717;-0.3831522249232009;0.1702650030536894
2022-08-04 14:32:04.480;-0.07699358740323514;-876.5161438952491;-1.3512089571793808;-0.26602286264876795;-0.22895302068435797;0.2070259293544181;-0.30786291758770545;-0.2773404817173102;0.1734573297626767;-0.4167003775838083;-0.3870509198739498;0.16964035872475236
2022-08-04 14:32:04.500;-0.026366693145526976;-875.8499074553547;-1.3501819086173497;-0.264534229881761;-0.2280867100970596;0.20360957404010982;-0.31162868906236696;-0.28141515296976394;0.17187591825998982;-0.4204680802894103;-0.39094938664299406;0.16901580727410614
2022-08-04 14:32:04.520;0.024387384653218658;-875.1833822124463;-1.3491544148459267;-0.2595894879306826;-0.22362203956858195;0.20087718462967263;-0.31194364970608746;-0.281893685032621;0.17099451651328845;-0.42078320245694556;-0.3912702792356342;0.16899159322789092
2022-08-04 14:32:04.540;0.07515344782107802;-874.5168596502917;-1.3481269252070673;-0.26621716706036125;-0.23147279664932796;0.19440704795102803;-0.31436268376538834;-0.2848243848200056;0.16827495862406483;-0.4210983231728136;-0.39159117033062074;0.1689673793521722
2022-08-04 14:32:04.560;0.1259029673244923;-873.850581654202;-1.3470998125833487;-0.2717126396293139;-0.2381098834135429;0.18835006323945613;-0.31565126684049716;-0.28654199851217044;0.16597522727262604;-0.42028240200794187;-0.3907099904094977;0.1693030005894487
2022-08-04 14:32:04.580;0.17661549210977956;-873.1847836444213;-1.3460734398910101;-0.27720813591533044;-0.2447462041934756;0.18229722282139615;-0.31693985134243263;-0.2882595572374882;0.1636757939117759;-0.4194664711121021;-0.38982879700431994;0.16963864041108323
2022-08-04 14:32:04.600;0.2272973318681033;-872.5194659460976;-1.3450478076312895;-0.28270365591880875;-0.2513817594577432;0.17624852422343018;-0.3182284372712516;-0.28997706100209797;0.16137665851001426;-0.4186505304852375;-0.38894759011434843;0.1699742988181967
2022-08-04 14:32:04.620;0.27797735601251655;-871.8543928267609;-1.34402255240663;-0.2891736469166659;-0.2590680910723364;0.1698102504292205;-0.32049000816980566;-0.29274660567073596;0.15867298327496648;-0.41880809593673973;-0.3891080415333974;0.16996218834340748
2022-08-04 14:32:04.640;0.32869196848626975;-871.1893211729184;-1.3429972994411292;-0.2977477205319161;-0.26807635913822025;0.16767131434137905;-0.32064748711028557;-0.29278200097245843;0.15934110853191896;-0.41896566102541044;-0.38926849257813245;0.16995007791123573
2022-08-04 14:32:04.660;0.3794833404385628;-870.522977906192;-1.3419700861983066;-0.3106293728100269;-0.28179219645342357;0.1634703170419618;-0.3251063177802749;-0.29752965881089466;0.1578868031175107;-0.4234269308807228;-0.3940865772900608;0.16811500124931023
2022-08-04 14:32:04.680;0.4304070581878934;-869.8540704914194;-1.340938920147733;-0.32351049001466947;-0.29550703990499017;0.15927148072670505;-0.3295648577087391;-0.3022769660714104;0.15643277760308383;-0.4278879098353485;-0.3989042589134826;0.16628048007584706
