center_start: 2022-08-06T11:30:11.561580637
center_end: 2022-08-06T11:30:42.217006357
cbl_height: 1800
temp_p_mean_selection_cmh: 17.266723381857606
temp_vp_mean_selection_cmh: 18.274109186910557
spec_hum_mean_selection_cmh: 5.7464754266695195
temp_p_mean_selection_sht: 17.0283919106345
temp_vp_mean_selection_sht: 18.08044468508922
spec_hum_mean_selection_sht: 6.007735630611332
temp_p_mean_selection_hyt: 17.213331108586544
temp_vp_mean_selection_hyt: 18.104210756309946
spec_hum_mean_selection_hyt: 5.079422478631425


datetime;w_selection [ms-1];dist_abs_selection [m];dist_rel_selection [m];temp_p_diff_selection_cmh [degc];temp_vp_diff_selection_cmh [degc];spec_hum_diff_selection_cmh [gkg-1];temp_p_diff_selection_sht [degc];temp_vp_diff_selection_sht [degc];spec_hum_diff_selection_sht [gkg-1];temp_p_diff_selection_hyt [degc];temp_vp_diff_selection_hyt [degc];spec_hum_diff_selection_hyt [gkg-1]
2022-08-06 11:29:49.000;1.6324486415609247;-1110.3440178415185;-2.5131389570302667;-0.08420486830987173;-0.10531175610623933;-0.11945532270336656;-0.03680869501883777;-0.034873806630628224;0.011889803767562768;-0.049290204516069025;-0.04853034961546854;0.005231067448560722
2022-08-06 11:29:49.020;1.625389323381643;-1109.7612831217266;-2.5118200024518735;-0.09036407146895797;-0.10955234051278495;-0.10832702197675648;-0.03064949185975152;-0.02827649463227999;0.01427843045195143;-0.049290204516069025;-0.04853034961546854;0.005231067448560722
2022-08-06 11:29:49.040;1.6186877410018339;-1109.1785526416352;-2.5105010574695665;-0.09652327462810106;-0.11378966874469398;-0.09717931914174205;-0.02449028870060843;-0.021679019651173803;0.01666790348379621;-0.049290204516069025;-0.04853034961546854;0.005231067448560722
2022-08-06 11:29:49.060;1.612436302607681;-1108.5958263980137;-2.5091821220760333;-0.10268247778713047;-0.1180237361251173;-0.08601218486115059;-0.01833108554157903;-0.015081381634047375;0.019058223128459062;-0.049290204516069025;-0.04853034961546854;0.005231067448560722
2022-08-06 11:29:49.080;1.6067156178503463;-1108.0130989594181;-2.5078631839778107;-0.09857634234781543;-0.1114001301366514;-0.07164706337482141;-0.02449028870060843;-0.021679019651173803;0.01666790348379621;-0.049290204516069025;-0.04853034961546854;0.005231067448560722
2022-08-06 11:29:49.100;1.6015574568596895;-1107.430364893211;-2.5065442308787333;-0.0944702069083867;-0.10477089670457218;-0.05724964578329139;-0.03064949185975152;-0.02827649463227999;0.01427843045195143;-0.049290204516069025;-0.04853034961546854;0.005231067448560722
2022-08-06 11:29:49.120;1.596982625695417;-1106.8476241938042;-2.505225262766154;-0.09036407146895797;-0.0981360250136234;-0.04281986862059117;-0.03680869501883777;-0.034873806630628224;0.011889803767562768;-0.049290204516069025;-0.04853034961546854;0.005231067448560722
2022-08-06 11:29:49.140;1.592988246051074;-1106.2648699087586;-2.5039062639040073;-0.08625793602958609;-0.09149550423138209;-0.028357668311270956;-0.04296789817798086;-0.04147095569942394;0.009502023165278928;-0.049290204516069025;-0.04853034961546854;0.005231067448560722
2022-08-06 11:29:49.160;1.5895535876067688;-1105.6821159263054;-2.5025872657267443;-0.08215180059015736;-0.08484932350751961;-0.013862981170345456;-0.04912710133701026;-0.04806794189209995;0.007115088379905821;-0.049290204516069025;-0.04853034961546854;0.005231067448560722
2022-08-06 11:29:49.180;1.586649624235818;-1105.0993526970997;-2.501268246620496;-0.07188646199169924;-0.07300443625951658;-0.005002713411442095;-0.045020965897638376;-0.043698967768136754;0.0085396644956095;-0.049290204516069025;-0.04853034961546854;0.005231067448560722
2022-08-06 11:29:49.200;1.5842216922415078;-1104.5165776205395;-2.4999492006990915;-0.061621123393241106;-0.06115734328972877;0.0038697411899155654;-0.04091483045826649;-0.039329937397326376;0.009964527500771148;-0.049290204516069025;-0.04853034961546854;0.005231067448560722
2022-08-06 11:29:49.220;1.582213320485617;-1103.9337906946748;-2.4986301279581173;-0.05135578479478298;-0.049308041916454215;0.012754397386367522;-0.03680869501883777;-0.03496085077023281;0.011389677441790091;-0.05955554311464084;-0.05942772129605345;0.0017891110618979411
2022-08-06 11:29:49.240;1.5805631958218849;-1103.3509919174976;-2.4973110283930287;-0.04109044619621116;-0.03745652945520561;0.021651269946379337;-0.032702559579465884;-0.03059170787724952;0.012815114365144709;-0.06982088171315581;-0.07032469231494787;-0.0016507686195117444
2022-08-06 11:29:49.260;1.5792082740601365;-1102.768181287087;-2.4959919019994774;-0.030825107597753032;-0.025602803218994552;0.030560373654305195;-0.028596424140037158;-0.026222508708315218;0.0142408383173116;-0.06982088171315581;-0.07032469231494787;-0.0016507686195117444
2022-08-06 11:29:49.280;1.5780754893212192;-1102.18536370348;-2.494672759868148;-0.032878175317467395;-0.023550736009276818;0.05415770065604075;-0.032702559579465884;-0.030620730691850895;0.012648361040279887;-0.06982088171315581;-0.07032469231494787;-0.0016507686195117444
2022-08-06 11:29:49.300;1.5771169910593035;-1101.6025440604571;-2.493353613075561;-0.034931243037124915;-0.02148407356208537;0.07784022611033414;-0.03680869501883777;-0.035018880256416196;0.011056259824735903;-0.06982088171315581;-0.07032469231494787;-0.0016507686195117444
2022-08-06 11:29:49.320;1.576279071022366;-1101.0197223433788;-2.492034461588583;-0.03698431075683928;-0.01940277156604253;0.10160821806264853;-0.04091483045826649;-0.03941695741815465;0.009464534592044771;-0.06982088171315581;-0.07032469231494787;-0.0016507686195117444
2022-08-06 11:29:49.340;1.575514727792241;-1100.4368985376059;-2.4907153053740796;-0.03903737847655364;-0.01730678559864174;0.1254619452956467;-0.045020965897638376;-0.04381496219247083;0.007873185263652438;-0.06982088171315581;-0.07032469231494787;-0.0016507686195117444
2022-08-06 11:29:49.360;1.5747851737034169;-1099.854072628441;-2.489396144398784;-0.04109044619621116;-0.015196071125906485;0.14940167733089904;-0.04912710133701026;-0.04821289459545142;0.0062822117609764305;-0.06297732264749811;-0.06306008947603203;0.0006422538108949993
2022-08-06 11:29:49.380;1.5740704392118485;-1099.271233140622;-2.4880769526897306;-0.03339144224729651;-0.004045403767129585;0.1690555415850783;-0.05169343598661058;-0.05088910180472794;0.005704413004647968;-0.05613376358184041;-0.05579530859824189;0.0029361990579026553
2022-08-06 11:29:49.400;1.5733406046560916;-1098.6883894450002;-2.4867577514567887;-0.025692438298495546;0.007115430148466828;0.1887674853364132;-0.054259770636267746;-0.05356530600533915;0.005126621977605161;-0.049290204516069025;-0.04853034961546854;0.005231067448560722
2022-08-06 11:29:49.420;1.5725874290344601;-1098.105534583723;-2.4854385249516397;-0.017993434349580895;0.01828645641204929;0.2085376588479395;-0.05682610528586807;-0.056241507195124996;0.004548838691977863;-0.049290204516069025;-0.04853034961546854;0.005231067448560722
2022-08-06 11:29:49.440;1.571813523229699;-1097.5226685467787;-2.4841192731516237;-0.01029443040077993;0.029467700869751923;0.22836621272509294;-0.05939243993552523;-0.058917705372152795;0.0039710631597102974;-0.049290204516069025;-0.04853034961546854;0.005231067448560722
2022-08-06 11:29:49.460;1.5710193650859432;-1096.9397976577602;-2.4828000103694827;-0.01234749812043745;0.02799103995624108;0.23171726610849674;-0.05939243993552523;-0.05885976477327404;0.004303991285540931;-0.049290204516069025;-0.04853034961546854;0.005231067448560722
2022-08-06 11:29:49.480;1.5702459402338016;-1096.356928245179;-2.4814807509290913;-0.014400565840151813;0.026514655468808712;0.23506997590452983;-0.05939243993552523;-0.05880182422214375;0.004636919357829505;-0.049290204516069025;-0.04853034961546854;0.005231067448560722
2022-08-06 11:29:49.500;1.5695316899647964;-1095.7740603087732;-2.4801614948298574;-0.016453633559809333;0.025038547519038445;0.23842434282338054;-0.05939243993552523;-0.05874388371864825;0.004969847376503189;-0.049290204516069025;-0.04853034961546854;0.005231067448560722
2022-08-06 11:29:49.520;1.568926067987111;-1095.1911938482517;-2.478842242071122;-0.018506701279523696;0.02356271621896866;0.24178036757549748;-0.05939243993552523;-0.05868594326273069;0.005302775341651689;-0.049290204516069025;-0.04853034961546854;0.005231067448560722
2022-08-06 11:29:49.540;1.5684884027688812;-1094.6083288633527;-2.4775229926522924;-0.02055976899923806;0.022087161680694578;0.2451380508715184;-0.05939243993552523;-0.0586280028545616;0.0056357032532723395;-0.049290204516069025;-0.04853034961546854;0.005231067448560722
2022-08-06 11:29:49.560;1.5682718272169174;-1094.0254717679782;-2.476203761090515;-0.024665904438666786;0.0077831071303577914;0.18668663624606818;-0.05939243993552523;-0.0586280028545616;0.0056357032532723395;-0.049290204516069025;-0.04853034961546854;0.005231067448560722
2022-08-06 11:29:49.580;1.5683646613641065;-1093.442628932724;-2.474884561804918;-0.02877203987803867;-0.0064337920937376225;0.12874055760527447;-0.05939243993552523;-0.0586280028545616;0.0056357032532723395;-0.049290204516069025;-0.04853034961546854;0.005231067448560722
2022-08-06 11:29:49.600;1.5688442867617751;-1092.8598002711224;-2.4735653945997917;-0.032878175317467395;-0.020564175022919073;0.07129599549072818;-0.05939243993552523;-0.0586280028545616;0.0056357032532723395;-0.049290204516069025;-0.04853034961546854;0.005231067448560722
2022-08-06 11:29:49.620;1.5697883779387132;-1092.2769856973173;-2.4722462592808103;-0.03698431075683928;-0.03460867679377344;0.014349155780437606;-0.05939243993552523;-0.0586280028545616;0.0056357032532723395;-0.049290204516069025;-0.04853034961546854;0.005231067448560722
2022-08-06 11:29:49.640;1.5712730894629945;-1091.6941781785426;-2.4709271399300974;-0.04109044619621116;-0.04856792866718962;-0.042103730470931744;-0.05939243993552523;-0.0586280028545616;0.0056357032532723395;-0.049290204516069025;-0.04853034961546854;0.005231067448560722
2022-08-06 11:29:49.660;1.5733780996031692;-1091.1113868574757;-2.469608057241077;-0.04109044619621116;-0.05310783978462297;-0.06815051236824754;-0.0619587745851824;-0.06141286796366785;0.004433521796400441;-0.05613376358184041;-0.05565373689818642;0.0037476453126847886
2022-08-06 11:29:49.680;1.5761518332066955;-1090.5286000676424;-2.4682889848079945;-0.04109044619621116;-0.057629634449035905;-0.09409201386518973;-0.06452510923483956;-0.06419769225050231;0.003231556513352274;-0.06297732264749811;-0.06277708015118577;0.0022644099852549004
